date_time,Hora,O3,NO,NO2,NOX,SO2,CO,PM10,PM2.5,Tmp,RH,WS,WD,Precipitacion,Rad Solar
8/7/2017,18:00:00,0.059,0.004,0.011,0.015,0.0013,0.512,25.5,,26.7,35.1,6.2,8.7,0,
8/7/2017,19:00:00,0.046,0.006,0.017,0.023,0.0017,0.572,39.6,,24.3,44.9,6.2,5.6,0,
8/7/2017,20:00:00,0.036,0.005,0.015,0.019,0.0019,0.485,46.1,,21.7,53.4,7.1,2.5,0,
8/7/2017,21:00:00,0.027,0.007,0.018,0.025,0.0023,0.506,29,,20.1,57.6,5.1,1.2,0,
8/7/2017,22:00:00,0.029,0.003,0.015,0.018,0.0023,0.451,22.6,,19.5,59,4,0.7,0,
8/7/2017,23:00:00,0.02,0.003,0.021,0.025,0.0025,0.523,23.9,,18.9,60.5,1.7,0.7,0,
8/8/2017,00:00:00,0.014,0.003,0.023,0.026,0.0026,0.515,36.4,,18.2,63.9,0.6,1,0,
8/8/2017,01:00:00,0.009,0.003,0.02,0.023,0.0023,0.392,38.4,,17.8,67.4,1.9,0.8,0,
8/8/2017,02:00:00,0.019,0.002,0.011,0.013,0.0024,0.348,42.2,,17.3,73.7,4.1,0.3,0,
8/8/2017,03:00:00,0.034,0.002,0.01,0.011,0.0024,0.246,22.8,,16.5,71.3,4.4,0,0,
8/8/2017,04:00:00,0.054,0.002,0.006,0.008,0.0023,0.185,16,,15.3,71,2.9,0,0,
8/8/2017,05:00:00,0.049,0.001,0.01,0.011,0.0023,0.23,13.8,,14.9,72.2,1.5,0.1,0,
8/8/2017,06:00:00,0.035,0.003,0.017,0.02,0.0032,0.367,15.4,,15.2,72.1,3,0.1,0,
8/8/2017,07:00:00,0.027,0.004,0.021,0.024,0.0029,0.511,23.4,,15.1,72.1,0.5,0.1,0,
8/8/2017,08:00:00,0.013,0.012,0.031,0.043,0.0027,0.86,35.6,,15.7,72.2,1.8,0.2,0,
8/8/2017,09:00:00,0.028,0.008,0.021,0.028,0.0033,0.633,41.7,,16.7,68,2.8,0.5,0,
8/8/2017,10:00:00,0.04,0.01,0.016,0.026,0.003,0.527,25.7,,19.6,57.7,3.1,4.5,0,
8/8/2017,11:00:00,0.055,0.007,0.011,0.018,0.003,0.464,24.5,,22.4,47,4.1,5.8,0,
8/8/2017,12:00:00,0.059,0.005,0.009,0.013,0.0027,0.586,21.1,,24.2,42.4,4.9,6.4,0,
8/8/2017,13:00:00,0.06,0.005,0.008,0.013,0.0026,0.37,20.7,,25.5,39.9,5.5,7.5,0,
8/8/2017,14:00:00,0.06,0.007,0.011,0.017,0.002,0.58,28.4,,25.5,39.4,5.7,7.6,0,
8/8/2017,15:00:00,0.063,0.006,0.011,0.017,0.002,0.502,28,,24.9,41.9,4.4,6.7,0,
8/8/2017,16:00:00,0.068,0.004,0.007,0.011,0.0021,0.364,24.2,,25.9,38.4,4.2,10.3,0,
8/8/2017,17:00:00,0.066,0.005,0.009,0.013,0.0018,0.421,11.4,,27.4,34.1,3.7,11.5,0,
8/8/2017,18:00:00,0.067,0.006,0.01,0.016,0.0018,0.65,26.2,,26.8,36,3,9.9,0,
8/8/2017,19:00:00,0.061,0.004,0.016,0.02,0.0019,0.554,39.9,,25.3,41.6,3.7,6.7,0,
8/8/2017,20:00:00,0.042,0.003,0.029,0.031,0.0021,0.798,56,,22.4,51,2.6,2.7,0,
8/8/2017,21:00:00,0.019,0.005,0.043,0.048,0.0025,0.961,71,,21.2,55.1,1.5,2.5,0,
8/8/2017,22:00:00,0.004,0.019,0.054,0.073,0.0032,1.212,86.8,,20.4,58.4,1.2,2.4,0,
8/8/2017,23:00:00,0.006,0.007,0.049,0.056,0.0045,1.182,87.9,,20,60.2,1.5,2,0,
8/9/2017,00:00:00,0.005,0.011,0.047,0.058,0.004,1.211,89.7,,19.6,60.7,0.8,1.8,0,
8/9/2017,01:00:00,0.02,0.007,0.031,0.037,0.0025,0.681,83.2,,18.9,63,1.2,1.6,0,
8/9/2017,02:00:00,0.043,0.001,0.008,0.01,0.0024,0.315,57,,18.7,68.1,3.9,1.1,0,
8/9/2017,03:00:00,0.033,0.002,0.009,0.01,0.0022,0.264,41.3,,17.9,75,3.3,0.4,0,
8/9/2017,04:00:00,0.034,0.002,0.005,0.007,0.0022,0.251,31.6,,17.8,77.2,2.5,0.9,0,
8/9/2017,05:00:00,0.032,0.002,0.007,0.008,0.0021,0.285,21.7,,17.8,77.8,1.8,0.7,0,
8/9/2017,06:00:00,0.02,0.004,0.015,0.018,0.0021,0.521,26.5,,17.7,78.1,1.4,0.2,0,
8/9/2017,07:00:00,0.005,0.014,0.025,0.04,0.0023,0.854,41.1,,16.9,77.7,2.7,0.4,0,
8/9/2017,08:00:00,0.01,0.02,0.024,0.043,0.0025,0.929,42.4,,17,76,4.1,1.6,0,
8/9/2017,09:00:00,0.025,0.01,0.013,0.023,0.0023,0.556,14.2,,19,58.6,4.9,2.2,0,
8/9/2017,10:00:00,0.034,0.008,0.011,0.019,0.0021,0.521,23.5,,21,49.6,4.7,4.1,0,
8/9/2017,11:00:00,0.044,0.007,0.009,0.015,0.0018,0.357,19.9,,22.5,43.7,5.7,4.9,0,
8/9/2017,12:00:00,0.05,0.005,0.008,0.012,0.0016,0.311,17.7,,24.2,37.9,5.7,6.4,0,
8/9/2017,13:00:00,0.056,0.005,0.007,0.011,0.0015,0.331,17.6,,25.8,35.1,4.9,7.8,0,
8/9/2017,14:00:00,0.058,0.005,0.008,0.013,0.0015,0.408,20.9,,26.9,33.4,5,9.8,0,
8/9/2017,15:00:00,0.056,0.005,0.008,0.012,0.0014,0.327,19.2,,27.5,31.3,6,11.2,0,
8/9/2017,16:00:00,0.057,0.005,0.007,0.012,0.0013,0.316,9.6,,28,29.5,5,12.1,0,
8/9/2017,17:00:00,0.058,0.005,0.007,0.012,0.0012,0.277,14.6,,28.4,27.6,6,13.6,0,
8/9/2017,18:00:00,0.066,0.004,0.01,0.014,0.0017,0.398,34.4,,27.8,33.9,4.6,12.1,0,
8/9/2017,19:00:00,0.063,0.003,0.011,0.013,0.0018,0.383,42.2,,26.3,37.2,4.3,8.6,0,
8/9/2017,20:00:00,0.052,0.002,0.016,0.018,0.0019,0.49,60.3,,23.6,43.7,5.1,3.6,0,
8/9/2017,21:00:00,0.035,0.003,0.026,0.029,0.0026,0.642,51.4,,22.1,45.6,3.9,2.5,0,
8/9/2017,22:00:00,0.024,0.003,0.03,0.032,0.0026,0.662,58.8,,21.7,45.6,2.4,2.4,0,
8/9/2017,23:00:00,0.016,0.004,0.033,0.037,0.0028,0.671,60.6,,20.9,48.5,0.8,2.4,0,
8/10/2017,00:00:00,0.004,0.009,0.041,0.05,0.0027,0.843,60.6,,20.1,51.6,0.4,1.8,0,
8/10/2017,01:00:00,0.009,0.009,0.031,0.04,0.0022,0.758,67,,19.8,53.9,1.3,1.8,0,
8/10/2017,02:00:00,0.034,0.002,0.01,0.012,0.0022,0.373,67.2,,19.6,63.3,3,1.5,0,
8/10/2017,03:00:00,0.031,0.002,0.011,0.012,0.0022,0.326,42.4,,19.1,69.6,1.1,1.2,0,
8/10/2017,04:00:00,0.03,0.002,0.008,0.009,0.0021,0.336,36.3,,18.9,71.5,1.6,0.7,0,
8/10/2017,05:00:00,0.02,0.002,0.017,0.018,0.0024,0.455,12.3,,18.1,69,0.8,0.5,0,
8/10/2017,06:00:00,0.013,0.006,0.019,0.024,0.0025,0.484,13.2,,17.7,60.8,1.8,0.8,0,
8/10/2017,07:00:00,0.006,0.021,0.022,0.043,0.0027,0.764,27.6,,17.6,58,2.3,0.5,0,
8/10/2017,08:00:00,0.006,0.032,0.024,0.056,0.0033,1.018,32.9,,17.8,58,2.2,1.1,0,
8/10/2017,09:00:00,0.02,0.014,0.015,0.029,0.0034,0.693,23.6,,19.8,51,3.7,2.9,0,
8/10/2017,10:00:00,0.03,0.014,0.011,0.024,0.0026,0.693,16.4,,22,44,5.3,4.6,0,
8/10/2017,11:00:00,0.033,0.008,0.009,0.016,0.002,0.423,17.2,,22.9,41.9,6.9,5,0,
8/10/2017,12:00:00,0.035,0.007,0.006,0.012,0.0017,0.398,19.3,,23.5,41.1,8.7,5.7,0,
8/10/2017,13:00:00,0.036,0.008,0.007,0.015,0.0016,0.428,15.9,,25.3,37.1,8.7,8,0,
8/10/2017,14:00:00,0.036,0.009,0.007,0.016,0.0015,0.444,27.2,,24.8,37.9,9.7,6.5,0,
8/10/2017,15:00:00,0.037,0.006,0.008,0.014,0.0016,0.422,25.1,,24.2,39.5,9.2,6.3,0,
8/10/2017,16:00:00,0.032,0.007,0.009,0.015,0.0016,0.453,28.5,,23.4,41.3,7.8,4.3,0,
8/10/2017,17:00:00,0.03,0.006,0.008,0.014,0.0018,0.506,25.8,,22.4,43.6,9.4,2.9,0,
8/10/2017,18:00:00,0.027,0.009,0.01,0.018,0.0019,0.516,36.7,,20.7,51.1,7.4,2,0,
8/10/2017,19:00:00,0.031,0.006,0.007,0.013,0.0019,0.377,21,,20.1,50.5,9.7,1.6,0,
8/10/2017,20:00:00,0.027,0.006,0.009,0.014,0.002,0.424,22.9,,19.3,54.6,8.3,1.2,0,
8/10/2017,21:00:00,0.022,0.008,0.012,0.019,0.0022,0.511,23.2,,19.3,55.9,6.2,1,0,
8/10/2017,22:00:00,0.02,0.005,0.01,0.014,0.0022,0.436,17,,19.2,56.4,6.3,1,0,
8/10/2017,23:00:00,0.022,0.003,0.008,0.011,0.0023,0.324,15.9,,19,57.2,6.5,0.4,0,
8/11/2017,00:00:00,0.022,0.002,0.006,0.008,0.0021,0.327,18.5,,18.6,59.2,5.9,0.1,0,
8/11/2017,01:00:00,0.023,0.002,0.006,0.008,0.0018,0.277,13.7,,18.1,61.4,5.3,0.1,0,
8/11/2017,02:00:00,0.023,0.002,0.007,0.009,0.0017,0.289,12.5,,17.8,62.4,5.8,0.4,0,
8/11/2017,03:00:00,0.023,0.002,0.006,0.008,0.0019,0.273,5.4,,17.7,62.8,5.9,0.3,0,
8/11/2017,04:00:00,0.019,0.002,0.008,0.009,0.0019,0.284,11,,17.1,65.9,5.3,0.3,0,
8/11/2017,05:00:00,0.012,0.002,0.012,0.014,0.0018,0.402,26.4,,15.4,76.9,3.2,0.8,0,
8/11/2017,06:00:00,0.007,0.006,0.017,0.023,0.0018,0.55,8.7,,15.7,78.2,3.5,0.8,0,
8/11/2017,07:00:00,0.012,0.005,0.013,0.018,0.0018,0.5,13.3,,15.9,75.2,3.8,0.7,0,
8/11/2017,08:00:00,0.007,0.015,0.016,0.031,0.0018,0.838,18.9,,15.4,79,4.5,0.5,0,
8/11/2017,09:00:00,0.01,0.019,0.014,0.032,0.0021,0.854,4.5,,16.5,76,5.8,0.4,0,
8/11/2017,10:00:00,0.018,0.012,0.01,0.022,0.0022,0.684,1.3,,18.5,64.7,7.2,1.2,0,
8/11/2017,11:00:00,0.026,0.01,0.009,0.019,0.0019,0.558,6.9,,21.4,53.3,7,3.8,0,
8/11/2017,12:00:00,0.036,0.008,0.009,0.016,0.0015,0.496,6.3,,23,44.9,8.2,4.9,0,
8/11/2017,13:00:00,0.043,0.008,0.008,0.016,0.0014,0.606,10.3,,24.9,40.3,7,7.3,0,
8/11/2017,14:00:00,0.045,0.007,0.009,0.015,0.0014,0.518,11,,25.3,38.4,5.9,7.5,0,
8/11/2017,15:00:00,0.048,0.006,0.008,0.013,0.0012,0.542,14.3,,26.1,36.7,7.4,9.2,0,
8/11/2017,16:00:00,0.047,0.006,0.007,0.013,0.0011,0.414,18.9,,25.6,37.7,7.9,8.6,0,
8/11/2017,17:00:00,0.047,0.006,0.007,0.013,0.0011,0.411,15.6,,26.1,36.8,6.4,9,0,
8/11/2017,18:00:00,0.051,0.005,0.008,0.013,0.0015,0.496,22,,25.7,38.7,4.2,8.2,0,
8/11/2017,19:00:00,0.043,0.004,0.01,0.013,0.0015,0.518,17.8,,25.6,38.5,5.1,8.6,0,
8/11/2017,20:00:00,0.023,0.004,0.014,0.018,0.0013,0.641,34.4,,22.4,48.9,4.9,3.2,0,
8/11/2017,21:00:00,0.007,0.01,0.023,0.033,0.0022,0.862,38.2,,20.6,55.3,3.7,2,0,
8/11/2017,22:00:00,0.009,0.009,0.02,0.028,0.0022,0.807,41.8,,19.7,57.5,4.3,1.3,0,
8/11/2017,23:00:00,0.01,0.006,0.019,0.025,0.0021,0.629,26.8,,19.4,57.9,3.9,1.3,0,
8/12/2017,00:00:00,0.018,0.005,0.012,0.018,0.002,0.47,42.3,,18.9,61.2,6.3,0.7,0,
8/12/2017,01:00:00,0.022,0.003,0.009,0.011,0.0016,0.304,35.5,,17.1,72.3,4.1,0.3,0,
8/12/2017,02:00:00,0.022,0.002,0.009,0.011,0.0016,0.343,28,,16,77.2,2.2,0.3,0,
8/12/2017,03:00:00,0.019,0.002,0.009,0.01,0.0017,0.343,19.2,,15.9,79.4,3.1,0.7,0,
8/12/2017,04:00:00,0.022,0.002,0.008,0.009,0.0017,0.323,12.9,,15.5,79.7,3,0.5,0,
8/12/2017,05:00:00,0.018,0.003,0.011,0.014,0.0017,0.41,18.9,,15.2,79.8,2.1,0.2,0,
8/12/2017,06:00:00,0.01,0.005,0.017,0.021,0.0016,0.72,22.1,,15.1,80.4,2.6,0.2,0,
8/12/2017,07:00:00,0.006,0.011,0.02,0.031,0.0019,0.839,26.1,,15.5,80.7,2,0.3,0,
8/12/2017,08:00:00,0.009,0.014,0.017,0.031,0.0021,0.9,17.2,,16.5,78.6,3.5,0.7,0,
8/12/2017,09:00:00,0.019,0.01,0.011,0.021,0.002,0.598,4,,18.2,70.5,3.9,1.7,0,
8/12/2017,10:00:00,0.03,0.008,0.009,0.016,0.002,0.482,7.2,,20,60.1,4,3.6,0,
8/12/2017,11:00:00,0.043,0.006,0.008,0.014,0.0016,0.424,8.6,,21.7,51.2,4.9,4.1,0,
8/12/2017,12:00:00,0.049,0.006,0.008,0.014,0.0013,0.494,17.5,,22.7,47.5,4.5,4.6,0,
8/12/2017,13:00:00,0.057,0.004,0.008,0.012,0.0012,0.472,12.9,,24.1,42.5,3.2,6.7,0,
8/12/2017,14:00:00,0.063,0.006,0.01,0.015,0.0013,0.477,22.9,,25,39.4,3.9,7.7,0,
8/12/2017,15:00:00,0.064,0.005,0.007,0.012,0.0011,0.394,8.7,,27.1,32,4.8,11.2,0,
8/12/2017,16:00:00,0.067,0.004,0.006,0.01,0.0009,0.321,12.3,,28.1,29.6,4.7,13.4,0,
8/12/2017,17:00:00,0.065,0.004,0.006,0.01,0.0009,0.309,14.3,,27.9,28.2,6.1,12.8,0,
8/12/2017,18:00:00,0.067,0.004,0.009,0.013,0.001,0.398,15.8,,27.1,32.7,5.5,10.4,0,
8/12/2017,19:00:00,0.059,0.003,0.012,0.014,0.0015,0.499,42.6,,23.8,41.8,5.1,4.8,0,
8/12/2017,20:00:00,0.038,0.003,0.018,0.02,0.002,0.634,53,,21.9,49.6,4.2,2.6,0,
8/12/2017,21:00:00,0.02,0.005,0.027,0.032,0.0023,0.903,56.4,,20.5,55.6,2.6,1.5,0,
8/12/2017,22:00:00,0.011,0.009,0.031,0.039,0.0024,1.038,50.6,,19.7,57.3,1.6,1.5,0,
8/12/2017,23:00:00,0.011,0.009,0.026,0.034,0.0024,0.865,51.6,,19,58.5,2.1,1.3,0,
8/13/2017,00:00:00,0.027,0.003,0.011,0.013,0.0026,0.468,28.4,,18.7,59.1,3.1,0.6,0,
8/13/2017,01:00:00,0.026,0.003,0.012,0.014,0.0024,0.388,28.6,,18.3,61.2,3.1,0.7,0,
8/13/2017,02:00:00,0.027,0.003,0.01,0.013,0.0023,0.38,31.5,,18,66.2,2.3,1.1,0,
8/13/2017,03:00:00,0.013,0.004,0.019,0.023,0.0028,0.38,31.6,,17.3,70.5,1.6,0.4,0,
8/13/2017,04:00:00,0.009,0.005,0.021,0.026,0.0041,0.436,28.1,,17,73.7,0.8,0.7,0,
8/13/2017,05:00:00,0.018,0.003,0.013,0.016,0.0032,0.484,20.1,,17.1,71.9,1.4,0.9,0,
8/13/2017,06:00:00,0.013,0.003,0.015,0.018,0.0025,0.466,38,,17.2,72.1,3.2,0.5,0,
8/13/2017,07:00:00,0.009,0.005,0.018,0.022,0.0021,0.485,46.7,,16,77.7,2.5,0.6,0,
8/13/2017,08:00:00,0.007,0.014,0.018,0.032,0.0026,0.64,31.1,,16,81,1.1,0.4,0,
8/13/2017,09:00:00,0.017,0.011,0.013,0.024,0.0036,0.559,27.6,,17.4,80.3,2.9,1.1,0,
8/13/2017,10:00:00,0.026,0.009,0.012,0.02,0.0036,0.501,15.4,,19.1,70.8,2.3,2.9,0,
8/13/2017,11:00:00,0.045,0.005,0.009,0.013,0.0032,0.429,11.2,,22.1,55.8,1.5,5.9,0,
8/13/2017,12:00:00,0.054,0.004,0.012,0.016,0.0023,0.478,2.4,,23.4,49.4,1.6,6.7,0,
8/13/2017,13:00:00,0.069,0.004,0.011,0.015,0.0023,0.535,25.9,,24.6,45,2.1,9.3,0,
8/13/2017,14:00:00,0.072,0.003,0.008,0.011,0.0019,0.471,26.9,,24.5,43,2.5,7.8,0,
8/13/2017,15:00:00,0.072,0.003,0.007,0.01,0.002,0.469,26,,26.9,36.1,3.2,12.9,0,
8/13/2017,16:00:00,0.069,0.005,0.008,0.013,0.0017,0.417,25.8,,27.7,32.9,3.1,13.6,0,
8/13/2017,17:00:00,0.071,0.003,0.008,0.011,0.0014,0.386,25.7,,28.7,30.4,2.7,16.2,0,
8/13/2017,18:00:00,0.07,0.003,0.008,0.011,0.0015,0.429,25.5,,28.3,30,3.6,12.2,0,
8/13/2017,19:00:00,0.062,0.003,0.013,0.016,0.0018,0.65,30.9,,24.7,38.3,3.4,5.2,0,
8/13/2017,20:00:00,0.039,0.005,0.014,0.018,0.002,0.687,10.8,,22.6,50.7,4.4,3.1,0,
8/13/2017,21:00:00,0.032,0.005,0.013,0.018,0.0022,0.595,14.8,,20.9,53,5.5,1.8,0,
8/13/2017,22:00:00,0.03,0.004,0.01,0.014,0.0021,0.513,18,,19.1,64.8,5.4,1.3,0,
8/13/2017,23:00:00,0.029,0.003,0.009,0.011,0.0021,0.439,5.8,,18.3,69.5,3.7,0.9,0,
8/14/2017,00:00:00,0.029,0.002,0.007,0.009,0.0018,0.394,9.1,,17.7,72.1,3.7,0.9,0,
8/14/2017,01:00:00,0.028,0.002,0.007,0.008,0.0019,0.337,11.1,,17.4,73.9,4,0.4,0,
8/14/2017,02:00:00,0.027,0.002,0.007,0.008,0.0019,0.332,13.4,,16.9,75.7,3.7,0.2,0,
8/14/2017,03:00:00,0.027,0.002,0.006,0.008,0.0019,0.318,8.4,,16.7,76.6,2.7,0.3,0,
8/14/2017,04:00:00,0.028,0.002,0.005,0.007,0.0022,0.321,12.3,,16.8,76,2.6,0.1,0,
8/14/2017,05:00:00,0.018,0.004,0.015,0.019,0.0026,0.365,10.4,,16.6,75.6,1.6,0.2,0,
8/14/2017,06:00:00,0.024,0.005,0.014,0.019,0.0031,0.495,18.8,,15.9,74.7,4.4,0,0,
8/14/2017,07:00:00,0.026,0.006,0.017,0.023,0.0022,0.731,19.1,,14.3,77.4,2.8,0.5,0,
8/14/2017,08:00:00,0.025,0.009,0.022,0.03,0.0022,0.677,11.7,,13.8,79.1,1.9,0.5,0,
8/14/2017,09:00:00,0.026,0.015,0.02,0.034,0.0032,0.769,9.9,,14.9,79.6,2.8,0.5,0,
8/14/2017,10:00:00,0.021,0.015,0.027,0.042,0.004,0.785,10.6,,15.7,75.1,1.4,0.1,0,
8/14/2017,11:00:00,0.019,0.019,0.031,0.05,0.0041,1.192,26.1,,16.9,71.3,2.6,0.7,0,
8/14/2017,12:00:00,0.032,0.013,0.024,0.037,0.003,0.991,26.1,,17.9,68.7,2.8,1.6,0,
8/14/2017,13:00:00,0.05,0.01,0.021,0.031,0.0024,0.926,22.1,,20.2,59.3,2.2,4.5,0,
8/14/2017,14:00:00,0.075,0.007,0.019,0.026,0.0023,0.824,21.6,,23.7,44.9,2.5,8.7,0,
8/14/2017,15:00:00,0.083,0.006,0.018,0.023,0.0019,0.667,29,,25.1,37.6,3.2,8.9,0,
8/14/2017,16:00:00,0.095,0.004,0.013,0.017,0.0015,0.544,21.5,,26.6,33.4,2.9,12.6,0,
8/14/2017,17:00:00,0.125,0.003,0.019,0.022,0.0021,0.677,30.1,,27.1,34.1,3.6,13.1,0,
8/14/2017,18:00:00,0.1,0.003,0.017,0.02,0.0021,0.61,42.3,,26.1,35.6,3.3,10.6,0,
8/14/2017,19:00:00,0.068,0.004,0.018,0.022,0.0026,0.567,31.3,,24.8,38.8,3.5,6.9,0,
8/14/2017,20:00:00,0.048,0.005,0.019,0.024,0.0019,0.632,25.4,,22.3,47.8,3.4,3,0,
8/14/2017,21:00:00,0.033,0.005,0.023,0.029,0.0022,0.685,21.3,,20.6,50.5,4.4,1.7,0,
8/14/2017,22:00:00,0.032,0.004,0.019,0.023,0.0025,0.566,21.9,,19.4,55.6,3.4,0.8,0,
8/14/2017,23:00:00,0.031,0.003,0.016,0.018,0.0022,0.549,10.4,,18.5,64,2.4,1,0,
8/15/2017,00:00:00,0.026,0.002,0.015,0.017,0.0023,0.4,6.8,,17.9,70.3,2.1,0.9,0,
8/15/2017,01:00:00,0.028,0.002,0.011,0.013,0.0022,0.295,3.1,,17.3,70.6,1.1,0.6,0,
8/15/2017,02:00:00,0.034,0.002,0.007,0.009,0.0024,0.245,11.5,,17,69.7,2.8,0.1,0,
8/15/2017,03:00:00,0.03,0.002,0.01,0.012,0.0023,0.253,14.9,,16.7,70.6,3.1,0,0,
8/15/2017,04:00:00,0.033,0.002,0.007,0.009,0.0023,0.228,7.8,,16.3,73.7,2.9,0,0,
8/15/2017,05:00:00,0.029,0.002,0.009,0.01,0.0022,0.261,9.3,,15.9,75,1.7,0,0,
8/15/2017,06:00:00,0.023,0.005,0.014,0.019,0.0022,0.44,11.5,,15.8,76.4,1.9,0.3,0,
8/15/2017,07:00:00,0.026,0.006,0.015,0.02,0.0023,0.535,12.9,,16,74.3,3.7,0.1,0,
8/15/2017,08:00:00,0.03,0.005,0.013,0.019,0.0024,0.495,16.8,,16.4,71.5,3.8,0.4,0,
8/15/2017,09:00:00,0.029,0.009,0.016,0.025,0.0026,0.636,24.1,,17.5,66.8,3,1.2,0,
8/15/2017,10:00:00,0.034,0.009,0.014,0.023,0.0025,0.504,16.1,,19.4,59.5,3.5,3,0,
8/15/2017,11:00:00,0.042,0.008,0.012,0.02,0.0022,0.486,15.3,11.9,21.2,53.5,3.5,4.9,0,
8/15/2017,12:00:00,0.058,0.006,0.011,0.017,0.0019,0.539,18.8,14.5,22.9,47.7,3.2,7.1,0,
8/15/2017,13:00:00,0.078,0.006,0.014,0.02,0.0018,0.57,17.4,21.7,25,41.1,2.8,8,0,
8/15/2017,14:00:00,0.101,0.004,0.013,0.017,0.0015,0.596,22.7,23.9,26.3,37.8,3,10.9,0,
8/15/2017,15:00:00,0.113,0.003,0.013,0.016,0.0015,0.551,30.6,28.7,26.9,36.5,3,12.8,0,
8/15/2017,16:00:00,0.112,0.003,0.015,0.018,0.0015,0.606,28.8,27.4,27.8,34.6,2.3,12.5,0,
8/15/2017,17:00:00,0.108,0.004,0.018,0.021,0.0019,0.615,34,38.1,26.5,38.1,3.6,9.8,0,
8/15/2017,18:00:00,0.057,0.004,0.014,0.017,0.0018,0.552,37.2,38.1,24.4,45.8,4.5,5.8,0,
8/15/2017,19:00:00,0.042,0.004,0.016,0.019,0.0019,0.566,26.8,32.7,22.8,52.2,5.5,3.9,0,
8/15/2017,20:00:00,0.034,0.005,0.018,0.023,0.0021,0.599,23.8,19.1,21.3,53.8,4,2.2,0,
8/15/2017,21:00:00,0.03,0.004,0.018,0.022,0.0024,0.54,27,24.9,20.3,58.2,4.1,1.7,0,
8/15/2017,22:00:00,0.027,0.004,0.013,0.017,0.0022,0.39,18.3,22.3,19.5,63,3.9,1.4,0,
8/15/2017,23:00:00,0.03,0.003,0.011,0.013,0.0023,0.425,17.7,20,19.1,65,3.6,1.3,0,
8/16/2017,00:00:00,0.032,0.002,0.008,0.01,0.0022,0.377,19.4,31.4,18.5,69.1,4,1,0,
8/16/2017,01:00:00,0.04,0.002,0.009,0.01,0.0022,0.303,17.1,24.3,17.7,69.1,4.4,0.6,0,
8/16/2017,02:00:00,0.053,0.002,0.005,0.007,0.0027,0.255,20.5,6,16,67.1,2.9,0.5,0,
8/16/2017,03:00:00,0.054,0.002,0.005,0.006,0.0026,0.24,17.5,5.6,15.3,69.9,1.2,0.4,0,
8/16/2017,04:00:00,0.052,0.002,0.007,0.009,0.0025,0.27,13.3,2.1,15.2,69.2,1.1,0.3,0,
8/16/2017,05:00:00,0.037,0.002,0.015,0.017,0.0025,0.399,12.7,8.7,15.1,69.4,1.3,0.2,0,
8/16/2017,06:00:00,0.022,0.007,0.024,0.031,0.003,0.758,17.3,14,14.7,70.7,0.7,0.2,0,
8/16/2017,07:00:00,0.012,0.014,0.034,0.047,0.0034,1.149,20.4,16,14.2,72.4,1,0.1,0,
8/16/2017,08:00:00,0.02,0.014,0.028,0.041,0.0031,0.984,26.2,14.3,15.4,72.9,2.4,0.8,0,
8/16/2017,09:00:00,0.043,0.009,0.016,0.025,0.0031,0.77,15.9,9.5,17.7,64.6,1.4,3,0,
8/16/2017,10:00:00,0.056,0.007,0.014,0.021,0.0027,0.634,13.2,9.8,20.1,52.9,2.4,5.1,0,
8/16/2017,11:00:00,0.067,0.006,0.014,0.019,0.002,0.7,16.3,14.2,22.4,45.5,2.7,6.7,0,
8/16/2017,12:00:00,0.079,0.005,0.01,0.014,0.0018,0.555,18.9,16.8,24.6,39.4,2.9,9,0,
8/16/2017,13:00:00,0.091,0.005,0.01,0.014,0.0017,0.476,12.5,16,26.6,34.3,3.1,10.7,0,
8/16/2017,14:00:00,0.093,0.004,0.011,0.015,0.0017,0.494,30.4,32.1,26.9,34.9,3.8,11.5,0,
8/16/2017,15:00:00,0.092,0.004,0.011,0.015,0.0015,0.451,29.3,37.2,27.5,33.2,3.8,12.7,0,
8/16/2017,16:00:00,0.092,0.003,0.009,0.012,0.0017,0.462,32.9,29.4,27.4,33,3.6,11.5,0,
8/16/2017,17:00:00,0.064,0.005,0.019,0.024,0.0017,0.76,29.9,50.3,23.7,49.2,4.2,3.2,0,
