date,pm25
2020-10-18,-1.0316439250828648
2020-10-19,0.2677033851826808
2020-10-20,-0.27620944237033834
2020-10-21,-0.0646877872108309
2020-10-22,0.2979207644911818
2020-10-23,-1.6662088905613872
2020-10-26,0.6303119368846936
2020-10-27,0.6303119368846936
2020-10-28,0.11661648864017547
2020-10-29,-0.27620944237033834
2020-10-30,-0.0042530285938287855
2020-10-31,0.35835552310818397
2020-11-01,0.6605293161931947
2020-11-02,1.0231378678952074
2020-11-03,0.0863991093316744
2020-11-04,0.0863991093316744
2020-11-05,0.8116162127357
2020-11-06,0.9929204885867063
2020-11-07,0.8418335920442009
2020-11-08,1.0533552472037084
2020-11-09,-0.2459920630618373
2020-11-10,0.23748600587417973
2020-11-11,0.4187902817251861
2020-11-12,-0.03447040790232985
2020-11-13,-0.47580311142198356
2020-11-14,-0.7981816903540403
2020-11-23,1.3620589003960673
2020-11-24,1.711376580134253
2020-11-25,1.9207258908571767
2020-11-26,1.9901068325648363
2020-11-27,1.9195194052572329
2020-11-28,1.7089636089343654
2020-11-29,1.358439443596234
2020-11-30,0.8679469092428383
2020-12-01,0.23748600587417973
2020-12-02,-0.3366442009873405
2020-12-03,-0.0042530285938287855
2020-12-04,-0.3366442009873405
2020-12-05,-0.578383235455349
2020-12-06,-1.0014265457743639
2020-12-07,-0.8805570285403597
2020-12-08,-0.7596875113063554
2020-12-09,-0.21577468375333622
2020-12-10,0.5094424196506893
2020-12-11,-0.3064268216788394
2020-12-12,-0.2459920630618373
2020-12-13,0.2979207644911818
2020-12-14,-0.5481658561468479
2020-12-15,-0.18555730444483517
2020-12-16,-0.6388179940723511
2020-12-17,-0.09490516651933198
2020-12-18,0.0863991093316744
2020-12-19,0.4187902817251861
2020-12-20,0.4187902817251861
2020-12-21,0.4187902817251861
2020-12-22,0.4187902817251861
2020-12-23,0.4187902817251861
2020-12-24,0.4187902817251861
2020-12-25,0.4187902817251861
2020-12-26,0.4187902817251861
2020-12-27,0.4187902817251861
2020-12-28,0.4187902817251861
2020-12-29,0.4187902817251861
2020-12-30,0.4187902817251861
2020-12-31,0.4187902817251861
2023-01-01,0.388572902416685
2023-01-02,0.7813988334271988
2023-01-03,-0.5481658561468479
2023-01-04,-0.12512254582783303
2023-01-05,0.9627031092782052
2023-01-06,1.7483549712992328
2023-01-09,1.7030289023364813
2023-01-10,1.6577028333737296
2023-01-11,1.839007109224736
2023-01-12,1.9598766264587404
2023-01-13,1.0533552472037084
2023-01-14,2.0203113850757424
2023-01-15,1.6274854540652286
2023-01-16,1.1137900058207106
2023-01-17,1.0533552472037084
2023-01-18,1.9900940057672414
2023-01-19,1.839007109224736
2023-01-20,2.2318330402352498
2023-01-21,2.141180902309747
2023-01-22,1.4763985575227234
2023-01-23,1.642594143719479
2023-01-24,1.808789729916235
2023-01-25,0.6000945575761925
2023-01-26,1.0533552472037084
2023-01-27,1.839007109224736
2023-01-28,1.2346595230547148
2023-01-29,0.6605293161931947
2023-01-30,-1.2431655802423724
2023-01-31,0.131725178294426
2023-02-01,1.5066159368312244
2023-02-02,1.2346595230547148
2023-02-03,0.5698771782676915
2023-02-04,1.4763985575227234
2023-02-05,1.7332462816449823
2023-02-06,1.9900940057672414
2023-02-07,1.6577028333737296
2023-02-08,1.4159637989057212
2023-02-09,1.1742247644377126
2023-02-10,1.0533552472037084
2023-02-11,1.6274854540652286
2023-02-12,1.9900940057672414
2023-02-13,1.4461811782142222
2023-02-14,1.2346595230547148
2023-02-15,1.0835726265122094
2023-02-16,1.1440073851292116
2023-02-17,0.7813988334271988
2023-02-19,0.7813988334271988
2023-02-20,0.7813988334271988
2023-02-21,1.325311660980218
2023-02-22,0.9022683506612031
2023-02-23,0.6000945575761925
2023-02-24,1.4461811782142222
2023-02-25,2.715311109171267
2023-02-26,0.7511814541186977
2023-02-27,0.872050971352702
2023-02-28,0.872050971352702
2023-03-01,1.5670506954482264
2023-03-02,1.4159637989057212
2023-03-03,0.872050971352702
2023-03-04,0.9627031092782052
2023-03-05,0.9929204885867063
2023-03-06,1.2648769023632158
2023-03-07,1.6879202126822308
2023-03-08,1.778572350607734
2023-03-09,1.6879202126822308
2023-03-10,1.839007109224736
2023-03-11,1.7483549712992328
2023-03-12,1.6577028333737296
2023-03-13,0.8116162127357
2023-03-14,1.4763985575227234
2023-03-15,0.2979207644911818
2023-03-16,1.5972680747567276
2023-03-17,1.6577028333737296
2023-03-18,1.2648769023632158
2023-03-19,0.9324857299697041
2023-03-20,-0.0646877872108309
